,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1175,Allerton,40.86578787802982,-73.85931863221647,National Bakery,40.86555210007913,-73.86466104867736,Bakery
1176,Allerton,40.86578787802982,-73.85931863221647,Rite Check,40.861789,-73.85732900000001,Check Cashing Service
1177,Allerton,40.86578787802982,-73.85931863221647,New Happy Garden,40.861789,-73.85732900000001,Chinese Restaurant
1178,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Lucky Star Chinese Restaurant,40.86964790014166,-73.90350800952127,Chinese Restaurant
1179,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Perista,40.86830262630493,-73.90134872356543,Coffee Shop
1180,Kingsbridge Heights,40.8703923914147,-73.90152264513144,La Caridad,40.86921859630513,-73.9032189944277,Latin American Restaurant
1181,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Cơm Tấm Ninh Kiều,40.86695642655822,-73.89783907223392,Vietnamese Restaurant
1182,Kingsbridge Heights,40.8703923914147,-73.90152264513144,New Capital Restaurant,40.86735835690342,-73.89762307189106,Diner
1183,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Montezuma Mexican Restaurant,40.868587693262356,-73.9021044340439,Mexican Restaurant
1184,Kingsbridge Heights,40.8703923914147,-73.90152264513144,emilio's Pizza,40.86805588880427,-73.90019885815639,Pizza Place
1185,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Starbucks,40.86715025009173,-73.90408790050748,Coffee Shop
1186,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Popeyes Louisiana Kitchen,40.868822647565686,-73.9021304679356,Fried Chicken Joint
1187,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Subway,40.86762794877624,-73.89929768037393,Sandwich Place
1188,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Little Caesars Pizza,40.868724,-73.902042,Pizza Place
1189,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Little Ceasars,40.86846859977374,-73.90208815662014,Pizza Place
1190,Kingsbridge Heights,40.8703923914147,-73.90152264513144,CTown Supermarkets,40.87486218248895,-73.9017290651841,Grocery Store
1191,Kingsbridge Heights,40.8703923914147,-73.90152264513144,LJ Pizza,40.86906814575195,-73.89593505859375,Pizza Place
1192,Kingsbridge Heights,40.8703923914147,-73.90152264513144,52st Street Food Truck,40.87213108318366,-73.9008669000535,Food Truck
1193,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Caridad Restaurant at Kingsbridge,40.86946105957031,-73.9030532836914,Latin American Restaurant
1194,Kingsbridge Heights,40.8703923914147,-73.90152264513144,KBBQ,40.868843,-73.90195600000001,Korean Restaurant
1195,Kingsbridge Heights,40.8703923914147,-73.90152264513144,La Catrina,40.86995978194631,-73.9039558462761,Mexican Restaurant
1196,Kingsbridge Heights,40.8703923914147,-73.90152264513144,BX 3 SEDGWICK AVE N W KINGSBRIDGE RD,40.868916279828184,-73.90314055295434,Bus Station
1197,Kingsbridge Heights,40.8703923914147,-73.90152264513144,BX 9 bus Kingsbridge and University,40.86845550446635,-73.90145254045564,Bus Station
1198,Kingsbridge Heights,40.8703923914147,-73.90152264513144,"MTA BX3, BXM3 (Sedgwick Ave/W 197 ST)",40.87225603,-73.902282,Bus Station
1199,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Perista Coffee Shop,40.86831432066866,-73.90129751816733,Coffee Shop
1200,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Washington's Walk,40.87255460684972,-73.90056259601329,Park
1201,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Jerome Park Reservoir,40.87258362206072,-73.90064260006244,Lake
1202,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Compare Foods,40.867956,-73.900809,Grocery Store
1203,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Duane Reade,40.8675399,-73.896984,Pharmacy
1204,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Manny deli,40.873018,-73.902764,Deli / Bodega
1205,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Mirador Restaurant,40.86768480543538,-73.89946020759236,Mexican Restaurant
1206,Kingsbridge Heights,40.8703923914147,-73.90152264513144,King's Farm,40.867557525634766,-73.89893341064453,Restaurant
1207,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Carman Cafe,40.87115899416498,-73.89676152898618,Café
1208,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Pastelillos,40.86854450456678,-73.89661808372703,Food Truck
1209,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Caridad Spanish Restaurant,40.871832496774495,-73.90670025930685,Spanish Restaurant
1210,Kingsbridge Heights,40.8703923914147,-73.90152264513144,Phnom Penh-Nha Trang Market,40.866895,-73.898278,Grocery Store
